timestamp,gpu_id,gpu_name,gpu_util%,mem_used_mb,mem_total_mb,mem_util%,temp_c,power_w
2026-05-17 19:38:18,0, NVIDIA A800-SXM4-80GB, 100, 19438, 81920, 34, 69, 386.30
2026-05-17 19:38:18,1, NVIDIA A800-SXM4-80GB, 100, 19418, 81920, 34, 70, 383.76
2026-05-17 19:38:23,0, NVIDIA A800-SXM4-80GB, 100, 19460, 81920, 33, 69, 412.93
2026-05-17 19:38:23,1, NVIDIA A800-SXM4-80GB, 100, 19440, 81920, 34, 71, 377.09
2026-05-17 19:38:28,0, NVIDIA A800-SXM4-80GB, 100, 19482, 81920, 34, 71, 429.19
2026-05-17 19:38:28,1, NVIDIA A800-SXM4-80GB, 99, 19462, 81920, 35, 73, 384.69
2026-05-17 19:38:33,0, NVIDIA A800-SXM4-80GB, 100, 19524, 81920, 34, 72, 390.27
2026-05-17 19:38:33,1, NVIDIA A800-SXM4-80GB, 99, 19504, 81920, 34, 73, 384.97
2026-05-17 19:38:38,0, NVIDIA A800-SXM4-80GB, 100, 19568, 81920, 33, 72, 406.47
2026-05-17 19:38:38,1, NVIDIA A800-SXM4-80GB, 100, 19548, 81920, 33, 74, 407.41
2026-05-17 19:38:44,0, NVIDIA A800-SXM4-80GB, 100, 19670, 81920, 33, 73, 418.77
2026-05-17 19:38:44,1, NVIDIA A800-SXM4-80GB, 100, 19650, 81920, 34, 75, 379.51
2026-05-17 19:38:49,0, NVIDIA A800-SXM4-80GB, 100, 19672, 81920, 34, 74, 418.44
2026-05-17 19:38:49,1, NVIDIA A800-SXM4-80GB, 100, 19652, 81920, 34, 75, 407.50
2026-05-17 19:38:54,0, NVIDIA A800-SXM4-80GB, 100, 19674, 81920, 34, 75, 412.32
2026-05-17 19:38:54,1, NVIDIA A800-SXM4-80GB, 100, 19654, 81920, 34, 76, 395.52
2026-05-17 19:38:59,0, NVIDIA A800-SXM4-80GB, 100, 19676, 81920, 33, 76, 379.85
2026-05-17 19:38:59,1, NVIDIA A800-SXM4-80GB, 100, 19656, 81920, 33, 78, 398.28
2026-05-17 19:39:04,0, NVIDIA A800-SXM4-80GB, 100, 19680, 81920, 35, 75, 383.82
2026-05-17 19:39:04,1, NVIDIA A800-SXM4-80GB, 98, 19660, 81920, 50, 77, 380.12
2026-05-17 19:39:09,0, NVIDIA A800-SXM4-80GB, 100, 19682, 81920, 34, 76, 415.35
2026-05-17 19:39:09,1, NVIDIA A800-SXM4-80GB, 99, 19662, 81920, 34, 78, 427.31
2026-05-17 19:39:14,0, NVIDIA A800-SXM4-80GB, 100, 19684, 81920, 34, 77, 397.07
2026-05-17 19:39:14,1, NVIDIA A800-SXM4-80GB, 100, 19664, 81920, 34, 77, 426.44
2026-05-17 19:39:19,0, NVIDIA A800-SXM4-80GB, 100, 19686, 81920, 33, 76, 374.22
2026-05-17 19:39:19,1, NVIDIA A800-SXM4-80GB, 100, 19666, 81920, 33, 78, 365.99
2026-05-17 19:39:24,0, NVIDIA A800-SXM4-80GB, 99, 19690, 81920, 51, 76, 379.12
2026-05-17 19:39:24,1, NVIDIA A800-SXM4-80GB, 100, 19670, 81920, 37, 77, 415.35
2026-05-17 19:39:30,0, NVIDIA A800-SXM4-80GB, 99, 19694, 81920, 35, 77, 406.47
2026-05-17 19:39:30,1, NVIDIA A800-SXM4-80GB, 99, 19672, 81920, 34, 77, 419.38
2026-05-17 19:39:35,0, NVIDIA A800-SXM4-80GB, 98, 19698, 81920, 41, 76, 384.03
2026-05-17 19:39:35,1, NVIDIA A800-SXM4-80GB, 97, 19678, 81920, 41, 77, 403.99
2026-05-17 19:39:40,0, NVIDIA A800-SXM4-80GB, 98, 7262, 81920, 10, 67, 225.37
2026-05-17 19:39:40,1, NVIDIA A800-SXM4-80GB, 99, 7222, 81920, 9, 68, 247.30
2026-05-17 19:39:45,0, NVIDIA A800-SXM4-80GB, 99, 12904, 81920, 23, 71, 262.38
2026-05-17 19:39:45,1, NVIDIA A800-SXM4-80GB, 99, 13004, 81920, 23, 72, 311.00
2026-05-17 19:39:50,0, NVIDIA A800-SXM4-80GB, 99, 16348, 81920, 32, 69, 121.41
2026-05-17 19:39:50,1, NVIDIA A800-SXM4-80GB, 99, 16268, 81920, 28, 69, 115.26
2026-05-17 19:39:55,0, NVIDIA A800-SXM4-80GB, 100, 21568, 81920, 33, 68, 118.15
2026-05-17 19:39:55,1, NVIDIA A800-SXM4-80GB, 99, 21428, 81920, 30, 72, 113.11
2026-05-17 19:40:00,0, NVIDIA A800-SXM4-80GB, 100, 24990, 81920, 34, 69, 107.85
2026-05-17 19:40:00,1, NVIDIA A800-SXM4-80GB, 100, 25050, 81920, 34, 70, 115.88
2026-05-17 19:40:05,0, NVIDIA A800-SXM4-80GB, 100, 24992, 81920, 33, 71, 460.51
2026-05-17 19:40:05,1, NVIDIA A800-SXM4-80GB, 99, 25052, 81920, 25, 72, 419.04
2026-05-17 19:40:10,0, NVIDIA A800-SXM4-80GB, 100, 25134, 81920, 34, 76, 387.73
2026-05-17 19:40:10,1, NVIDIA A800-SXM4-80GB, 99, 25194, 81920, 35, 77, 448.69
2026-05-17 19:40:15,0, NVIDIA A800-SXM4-80GB, 100, 25136, 81920, 35, 76, 392.76
2026-05-17 19:40:15,1, NVIDIA A800-SXM4-80GB, 99, 25196, 81920, 34, 76, 371.23
2026-05-17 19:40:21,0, NVIDIA A800-SXM4-80GB, 100, 27858, 81920, 34, 76, 412.60
2026-05-17 19:40:21,1, NVIDIA A800-SXM4-80GB, 99, 27918, 81920, 34, 77, 389.88
2026-05-17 19:40:26,0, NVIDIA A800-SXM4-80GB, 99, 27980, 81920, 34, 76, 396.33
2026-05-17 19:40:26,1, NVIDIA A800-SXM4-80GB, 99, 28060, 81920, 34, 77, 373.99
2026-05-17 19:40:31,0, NVIDIA A800-SXM4-80GB, 100, 27982, 81920, 35, 77, 443.15
2026-05-17 19:40:31,1, NVIDIA A800-SXM4-80GB, 100, 28062, 81920, 34, 77, 380.12
2026-05-17 19:40:36,0, NVIDIA A800-SXM4-80GB, 100, 28204, 81920, 35, 76, 396.33
2026-05-17 19:40:36,1, NVIDIA A800-SXM4-80GB, 99, 28264, 81920, 35, 77, 405.01
2026-05-17 19:40:41,0, NVIDIA A800-SXM4-80GB, 100, 28206, 81920, 34, 73, 422.14
2026-05-17 19:40:41,1, NVIDIA A800-SXM4-80GB, 100, 28266, 81920, 34, 73, 121.26
2026-05-17 19:40:46,0, NVIDIA A800-SXM4-80GB, 100, 28668, 81920, 34, 77, 363.23
2026-05-17 19:40:46,1, NVIDIA A800-SXM4-80GB, 100, 28748, 81920, 34, 78, 396.06
2026-05-17 19:40:51,0, NVIDIA A800-SXM4-80GB, 100, 28670, 81920, 34, 77, 381.28
2026-05-17 19:40:51,1, NVIDIA A800-SXM4-80GB, 100, 28750, 81920, 34, 78, 410.77
2026-05-17 19:40:56,0, NVIDIA A800-SXM4-80GB, 99, 28672, 81920, 16, 76, 403.99
2026-05-17 19:40:56,1, NVIDIA A800-SXM4-80GB, 99, 28752, 81920, 15, 76, 399.49
2026-05-17 19:41:02,0, NVIDIA A800-SXM4-80GB, 100, 28674, 81920, 34, 70, 144.56
2026-05-17 19:41:02,1, NVIDIA A800-SXM4-80GB, 100, 28752, 81920, 34, 70, 117.43
2026-05-17 19:41:07,0, NVIDIA A800-SXM4-80GB, 100, 28676, 81920, 34, 77, 450.69
2026-05-17 19:41:07,1, NVIDIA A800-SXM4-80GB, 99, 28756, 81920, 34, 77, 383.15
2026-05-17 19:41:12,0, NVIDIA A800-SXM4-80GB, 100, 28676, 81920, 34, 76, 393.90
2026-05-17 19:41:12,1, NVIDIA A800-SXM4-80GB, 100, 28756, 81920, 34, 76, 431.01
2026-05-17 19:41:17,0, NVIDIA A800-SXM4-80GB, 100, 28680, 81920, 34, 76, 393.90
2026-05-17 19:41:17,1, NVIDIA A800-SXM4-80GB, 100, 28760, 81920, 34, 76, 441.15
2026-05-17 19:41:22,0, NVIDIA A800-SXM4-80GB, 100, 28682, 81920, 35, 76, 381.67
2026-05-17 19:41:22,1, NVIDIA A800-SXM4-80GB, 99, 28762, 81920, 34, 76, 388.06
2026-05-17 19:41:27,0, NVIDIA A800-SXM4-80GB, 100, 28682, 81920, 35, 75, 389.88
2026-05-17 19:41:27,1, NVIDIA A800-SXM4-80GB, 100, 28762, 81920, 34, 75, 371.84
2026-05-17 19:41:32,0, NVIDIA A800-SXM4-80GB, 100, 28686, 81920, 34, 76, 411.38
2026-05-17 19:41:32,1, NVIDIA A800-SXM4-80GB, 99, 28766, 81920, 33, 76, 374.82
2026-05-17 19:41:37,0, NVIDIA A800-SXM4-80GB, 99, 28688, 81920, 13, 71, 115.26
2026-05-17 19:41:37,1, NVIDIA A800-SXM4-80GB, 99, 28768, 81920, 14, 71, 287.63
2026-05-17 19:41:42,0, NVIDIA A800-SXM4-80GB, 99, 28692, 81920, 15, 66, 203.32
2026-05-17 19:41:42,1, NVIDIA A800-SXM4-80GB, 99, 28770, 81920, 18, 67, 112.28
2026-05-17 19:41:47,0, NVIDIA A800-SXM4-80GB, 100, 29814, 81920, 1, 60, 103.53
2026-05-17 19:41:47,1, NVIDIA A800-SXM4-80GB, 100, 29874, 81920, 1, 61, 106.96
2026-05-17 19:41:53,0, NVIDIA A800-SXM4-80GB, 99, 62874, 81920, 47, 73, 418.44
2026-05-17 19:41:53,1, NVIDIA A800-SXM4-80GB, 99, 62834, 81920, 46, 72, 343.23
2026-05-17 19:41:58,0, NVIDIA A800-SXM4-80GB, 99, 63854, 81920, 48, 72, 396.33
2026-05-17 19:41:58,1, NVIDIA A800-SXM4-80GB, 99, 63774, 81920, 50, 71, 412.60
2026-05-17 19:42:03,0, NVIDIA A800-SXM4-80GB, 100, 67534, 81920, 43, 72, 381.61
2026-05-17 19:42:03,1, NVIDIA A800-SXM4-80GB, 100, 67534, 81920, 43, 69, 320.23
2026-05-17 19:42:08,0, NVIDIA A800-SXM4-80GB, 100, 68414, 81920, 40, 69, 427.04
2026-05-17 19:42:08,1, NVIDIA A800-SXM4-80GB, 100, 68774, 81920, 42, 69, 319.57
2026-05-17 19:42:13,0, NVIDIA A800-SXM4-80GB, 100, 71174, 81920, 40, 70, 398.20
2026-05-17 19:42:13,1, NVIDIA A800-SXM4-80GB, 100, 71174, 81920, 42, 68, 338.33
2026-05-17 19:42:18,0, NVIDIA A800-SXM4-80GB, 99, 72334, 81920, 34, 70, 373.39
2026-05-17 19:42:18,1, NVIDIA A800-SXM4-80GB, 99, 71854, 81920, 33, 69, 407.41
2026-05-17 19:42:23,0, NVIDIA A800-SXM4-80GB, 100, 75674, 81920, 39, 70, 324.21
2026-05-17 19:42:23,1, NVIDIA A800-SXM4-80GB, 100, 75634, 81920, 37, 68, 379.51
2026-05-17 19:42:28,0, NVIDIA A800-SXM4-80GB, 100, 75694, 81920, 39, 71, 361.08
2026-05-17 19:42:28,1, NVIDIA A800-SXM4-80GB, 100, 75654, 81920, 37, 69, 413.95
2026-05-17 19:42:33,0, NVIDIA A800-SXM4-80GB, 99, 75714, 81920, 33, 71, 397.26
2026-05-17 19:42:33,1, NVIDIA A800-SXM4-80GB, 99, 75654, 81920, 34, 70, 380.06
2026-05-17 19:42:39,0, NVIDIA A800-SXM4-80GB, 100, 75754, 81920, 39, 70, 463.73
2026-05-17 19:42:39,1, NVIDIA A800-SXM4-80GB, 100, 75714, 81920, 40, 70, 354.62
2026-05-17 19:42:44,0, NVIDIA A800-SXM4-80GB, 100, 75754, 81920, 39, 72, 391.09
2026-05-17 19:42:44,1, NVIDIA A800-SXM4-80GB, 100, 75714, 81920, 38, 70, 424.28
2026-05-17 19:42:49,0, NVIDIA A800-SXM4-80GB, 99, 75774, 81920, 34, 72, 444.85
2026-05-17 19:42:49,1, NVIDIA A800-SXM4-80GB, 99, 75714, 81920, 34, 71, 366.22
2026-05-17 19:42:54,0, NVIDIA A800-SXM4-80GB, 100, 75794, 81920, 39, 71, 441.76
2026-05-17 19:42:54,1, NVIDIA A800-SXM4-80GB, 100, 75754, 81920, 39, 71, 428.86
2026-05-17 19:42:59,0, NVIDIA A800-SXM4-80GB, 100, 75834, 81920, 39, 72, 430.57
2026-05-17 19:42:59,1, NVIDIA A800-SXM4-80GB, 100, 75774, 81920, 37, 70, 427.65
2026-05-17 19:43:04,0, NVIDIA A800-SXM4-80GB, 99, 75834, 81920, 37, 73, 420.92
2026-05-17 19:43:04,1, NVIDIA A800-SXM4-80GB, 99, 75814, 81920, 34, 73, 400.96
2026-05-17 19:43:09,0, NVIDIA A800-SXM4-80GB, 100, 75874, 81920, 39, 73, 390.21
2026-05-17 19:43:09,1, NVIDIA A800-SXM4-80GB, 100, 75834, 81920, 37, 71, 395.39
2026-05-17 19:43:14,0, NVIDIA A800-SXM4-80GB, 100, 75894, 81920, 37, 73, 310.40
2026-05-17 19:43:14,1, NVIDIA A800-SXM4-80GB, 100, 75834, 81920, 37, 71, 368.75
2026-05-17 19:43:19,0, NVIDIA A800-SXM4-80GB, 100, 75894, 81920, 40, 72, 443.64
2026-05-17 19:43:19,1, NVIDIA A800-SXM4-80GB, 100, 75854, 81920, 40, 71, 410.44
2026-05-17 19:43:25,0, NVIDIA A800-SXM4-80GB, 100, 75914, 81920, 34, 74, 415.07
2026-05-17 19:43:25,1, NVIDIA A800-SXM4-80GB, 99, 75874, 81920, 34, 73, 387.73
